,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
955,TQBR,2017-01-11,Сбербанк,SBER,59266,9012624271.8,171.5,168.54,173.05,169.05,170.79,169.05,52772790,170.78,170.78,169.05,9012624271.8,9012624271.8,9012624271.8,
956,TQBR,2017-01-12,Сбербанк,SBER,46445,8442987495.6,170.0,168.02,170.65,168.27,169.36,168.27,49854940,169.35,169.35,168.27,8442987495.6,8442987495.6,8442987495.6,
957,TQBR,2017-01-13,Сбербанк,SBER,84000,14304593966.6,168.79,163.88,172.39,164.9,166.36,164.9,85990570,166.35,166.35,164.9,14304593966.6,14304593966.6,14304593966.6,
958,TQBR,2017-01-16,Сбербанк,SBER,45043,6218640885.2,165.22,164.06,166.8,164.66,165.49,164.66,37577470,165.49,165.49,164.66,6218640885.2,6218640885.2,6218640885.2,
959,TQBR,2017-01-17,Сбербанк,SBER,53355,7583759716.1,164.67,163.34,166.47,165.98,164.98,165.98,45968310,164.98,164.98,165.98,7583759716.1,7583759716.1,7583759716.1,
960,TQBR,2017-01-18,Сбербанк,SBER,54395,7051446491.7,165.9,164.31,167.8,165.24,165.99,165.24,42479900,165.99,165.99,165.24,7051446491.7,7051446491.7,7051446491.7,
961,TQBR,2017-01-19,Сбербанк,SBER,43684,6375017242.4,165.46,164.69,166.99,166.3,165.67,166.3,38478840,165.68,165.68,166.3,6375017242.4,6375017242.4,6375017242.4,
962,TQBR,2017-01-20,Сбербанк,SBER,36350,5439248605.5,166.55,165.42,168.19,167.49,166.94,167.49,32581460,166.94,166.94,167.49,5439248605.5,5439248605.5,5439248605.5,
963,TQBR,2017-01-23,Сбербанк,SBER,41575,6047501657.5,167.33,164.53,167.33,166.75,165.89,166.75,36457470,165.88,165.88,166.75,6047501657.5,6047501657.5,6047501657.5,
964,TQBR,2017-01-24,Сбербанк,SBER,49849,7685357888.0,167.37,167.24,170.7,170.25,169.28,170.25,45397860,169.29,169.29,170.25,7685357888.0,7685357888.0,7685357888.0,
965,TQBR,2017-01-25,Сбербанк,SBER,42781,7244601704.1,170.5,169.5,171.3,170.26,170.29,170.26,42543080,170.29,170.29,170.26,7244601704.1,7244601704.1,7244601704.1,
966,TQBR,2017-01-26,Сбербанк,SBER,53596,9680053074.7,170.85,169.06,174.39,173.79,172.52,173.79,56105000,172.53,172.53,173.79,9680053074.7,9680053074.7,9680053074.7,
967,TQBR,2017-01-27,Сбербанк,SBER,60229,12474937132.1,173.89,173.0,178.92,178.92,175.4,178.92,71123150,175.4,175.4,178.92,12474937132.1,12474937132.1,12474937132.1,
968,TQBR,2017-01-30,Сбербанк,SBER,46664,8087212526.2,177.5,174.24,178.0,174.6,176.06,174.6,45935720,176.05,176.05,174.6,8087212526.2,8087212526.2,8087212526.2,
969,TQBR,2017-01-31,Сбербанк,SBER,50942,8049700034.0,174.37,172.07,175.27,172.2,173.16,172.2,46486680,173.16,173.16,172.2,8049700034.0,8049700034.0,8049700034.0,
970,TQBR,2017-02-01,Сбербанк,SBER,45878,7317581391.2,172.59,171.75,174.27,173.9,173.19,173.9,42252780,173.19,173.19,173.9,7317581391.2,7317581391.2,7317581391.2,
971,TQBR,2017-02-02,Сбербанк,SBER,38475,5380063370.9,173.94,171.95,174.69,172.83,173.19,172.83,31064430,173.19,173.19,172.83,5380063370.9,5380063370.9,5380063370.9,
972,TQBR,2017-02-03,Сбербанк,SBER,38961,6026290634.9,173.03,172.27,174.19,173.8,173.44,173.8,34744860,173.44,173.44,173.8,6026290634.9,6026290634.9,6026290634.9,
973,TQBR,2017-02-06,Сбербанк,SBER,40130,5881045286.4,174.71,172.22,174.98,172.87,173.26,172.87,33943730,173.26,173.26,172.87,5881045286.4,5881045286.4,5881045286.4,
974,TQBR,2017-02-07,Сбербанк,SBER,40377,5795780887.6,173.0,171.51,174.18,173.47,172.98,173.47,33506000,172.98,172.98,173.47,5795780887.6,5795780887.6,5795780887.6,
975,TQBR,2017-02-08,Сбербанк,SBER,38821,5719832547.9,173.2,170.77,173.2,171.2,171.69,171.2,33314310,171.69,171.69,171.2,5719832547.9,5719832547.9,5719832547.9,
976,TQBR,2017-02-09,Сбербанк,SBER,50896,8265496689.9,171.91,167.84,172.67,168.8,169.63,168.8,48730500,169.62,169.62,168.8,8265496689.9,8265496689.9,8265496689.9,
977,TQBR,2017-02-10,Сбербанк,SBER,68000,9906222029.1,169.05,165.4,170.45,165.5,166.95,165.5,59337100,166.95,166.95,165.5,9906222029.1,9906222029.1,9906222029.1,
978,TQBR,2017-02-13,Сбербанк,SBER,54444,8747119742.3,166.05,163.5,167.05,164.7,164.98,164.7,53028170,164.95,164.95,164.7,8747119742.3,8747119742.3,8747119742.3,
979,TQBR,2017-02-14,Сбербанк,SBER,48504,8876852540.2,164.99,162.01,165.14,162.7,162.98,162.7,54466800,162.98,162.98,162.7,8876852540.2,8876852540.2,8876852540.2,
980,TQBR,2017-02-15,Сбербанк,SBER,62403,11242527834.7,162.27,160.0,165.57,163.5,163.39,163.5,68808530,163.39,163.39,163.5,11242527834.7,11242527834.7,11242527834.7,
981,TQBR,2017-02-16,Сбербанк,SBER,48631,7301058057.2,164.4,162.21,166.5,166.49,164.7,166.49,44328980,164.7,164.7,166.49,7301058057.2,7301058057.2,7301058057.2,
982,TQBR,2017-02-17,Сбербанк,SBER,37648,5402840339.5,166.48,164.42,167.12,165.49,165.65,165.49,32616900,165.65,165.65,165.49,5402840339.5,5402840339.5,5402840339.5,
983,TQBR,2017-02-20,Сбербанк,SBER,29088,4461326090.5,166.4,163.93,166.69,165.44,165.32,165.44,26986270,165.32,165.32,165.44,4461326090.5,4461326090.5,4461326090.5,
984,TQBR,2017-02-21,Сбербанк,SBER,38736,6625621596.3,165.11,164.8,168.38,167.0,167.09,167.0,39649880,167.1,167.1,167.0,6625621596.3,6625621596.3,6625621596.3,
985,TQBR,2017-02-22,Сбербанк,SBER,43721,6767903223.5,167.5,164.35,168.3,165.9,166.44,165.9,40662980,166.44,166.44,165.9,6767903223.5,6767903223.5,6767903223.5,
986,TQBR,2017-02-24,Сбербанк,SBER,33821,4941136901.3,166.53,165.03,168.02,165.51,166.35,165.51,29704800,166.34,166.34,165.51,4941136901.3,4941136901.3,4941136901.3,
987,TQBR,2017-02-27,Сбербанк,SBER,47402,6832437625.0,166.01,160.62,166.34,160.95,162.89,160.95,41947190,162.88,162.88,160.95,6832437625.0,6832437625.0,6832437625.0,
988,TQBR,2017-02-28,Сбербанк,SBER,71833,10715464371.7,161.05,155.7,161.19,156.0,157.77,156.0,67919290,157.77,157.77,156.0,10715464371.7,10715464371.7,10715464371.7,
989,TQBR,2017-03-01,Сбербанк,SBER,65942,9933849228.5,155.65,155.65,160.92,160.0,159.55,160.0,62258970,159.56,159.56,160.0,9933849228.5,9933849228.5,9933849228.5,
990,TQBR,2017-03-02,Сбербанк,SBER,68350,10627718572.8,161.39,160.33,164.3,163.4,162.37,163.4,65453580,162.37,162.37,163.4,10627718572.8,10627718572.8,10627718572.8,
991,TQBR,2017-03-03,Сбербанк,SBER,36856,6251135565.2,162.95,161.61,164.89,164.4,163.46,164.4,38242710,163.46,163.46,164.4,6251135565.2,6251135565.2,6251135565.2,
992,TQBR,2017-03-06,Сбербанк,SBER,42738,6051572005.1,164.5,162.0,165.99,162.0,164.24,162.0,36845090,164.24,164.24,162.0,6051572005.1,6051572005.1,6051572005.1,
993,TQBR,2017-03-07,Сбербанк,SBER,49509,7207037205.9,162.41,158.9,162.41,160.98,160.65,160.98,44866990,160.63,160.63,160.98,7207037205.9,7207037205.9,7207037205.9,
994,TQBR,2017-03-09,Сбербанк,SBER,74673,10053776691.9,159.22,155.23,160.84,156.2,157.84,156.2,63696720,157.84,157.84,156.2,10053776691.9,10053776691.9,10053776691.9,
995,TQBR,2017-03-10,Сбербанк,SBER,64070,8097090719.7,157.32,155.55,159.4,157.5,157.84,157.5,51296630,157.85,157.85,157.5,8097090719.7,8097090719.7,8097090719.7,
996,TQBR,2017-03-13,Сбербанк,SBER,43174,5408217253.6,157.49,155.86,159.87,158.92,158.65,158.92,34087370,158.66,158.66,158.92,5408217253.6,5408217253.6,5408217253.6,
997,TQBR,2017-03-14,Сбербанк,SBER,62769,9425744051.6,159.5,157.02,160.75,157.42,159.21,157.42,59200290,159.22,159.22,157.42,9425744051.6,9425744051.6,9425744051.6,
998,TQBR,2017-03-15,Сбербанк,SBER,54759,7697717656.1,158.05,156.06,159.67,156.2,157.54,156.2,48858400,157.55,157.55,156.2,7697717656.1,7697717656.1,7697717656.1,
999,TQBR,2017-03-16,Сбербанк,SBER,55800,10847183757.8,157.82,157.82,159.85,158.35,158.75,158.35,68322520,158.76,158.76,158.35,10847183757.8,10847183757.8,10847183757.8,
1000,TQBR,2017-03-17,Сбербанк,SBER,66373,10530193716.3,158.55,158.17,162.85,161.15,160.86,161.15,65470090,160.84,160.84,161.15,10530193716.3,10530193716.3,10530193716.3,
1001,TQBR,2017-03-20,Сбербанк,SBER,46238,6756721100.8,161.57,160.61,164.05,163.8,162.82,163.8,41497240,162.82,162.82,163.8,6756721100.8,6756721100.8,6756721100.8,
1002,TQBR,2017-03-21,Сбербанк,SBER,47965,6540331822.4,164.5,162.25,165.49,162.98,164.21,162.98,39831880,164.2,164.2,162.98,6540331822.4,6540331822.4,6540331822.4,
1003,TQBR,2017-03-22,Сбербанк,SBER,48986,6586523211.4,162.01,159.75,162.92,162.92,161.16,162.92,40877170,161.13,161.13,162.92,6586523211.4,6586523211.4,6586523211.4,
1004,TQBR,2017-03-23,Сбербанк,SBER,41521,6332000331.6,163.5,162.1,164.84,164.15,163.53,164.15,38722220,163.52,163.52,164.15,6332000331.6,6332000331.6,6332000331.6,
1005,TQBR,2017-03-24,Сбербанк,SBER,40592,5442276482.8,164.0,163.07,165.9,164.52,164.71,164.52,33041260,164.71,164.71,164.52,5442276482.8,5442276482.8,5442276482.8,
1006,TQBR,2017-03-27,Сбербанк,SBER,40095,5747342963.7,163.03,161.1,163.37,162.69,162.28,162.69,35418700,162.27,162.27,162.69,5747342963.7,5747342963.7,5747342963.7,
1007,TQBR,2017-03-28,Сбербанк,SBER,35587,4971819967.0,163.5,162.05,164.1,163.66,163.07,163.66,30489200,163.07,163.07,163.66,4971819967.0,4971819967.0,4971819967.0,
1008,TQBR,2017-03-29,Сбербанк,SBER,29888,4275633841.6,164.0,162.37,164.9,163.22,163.42,163.22,26160370,163.44,163.44,163.22,4275633841.6,4275633841.6,4275633841.6,
1009,TQBR,2017-03-30,Сбербанк,SBER,27864,3981999668.3,163.32,161.9,164.1,163.5,163.13,163.5,24410850,163.12,163.12,163.5,3981999668.3,3981999668.3,3981999668.3,
1010,TQBR,2017-03-31,Сбербанк,SBER,41853,5094871408.6,163.4,159.51,163.7,159.8,161.03,159.8,31639970,161.03,161.03,159.8,5094871408.6,5094871408.6,5094871408.6,
1011,TQBR,2017-04-03,Сбербанк,SBER,42295,5287146510.1,160.77,159.84,162.94,161.8,161.56,161.8,32726400,161.56,161.56,161.8,5287146510.1,5287146510.1,5287146510.1,
1012,TQBR,2017-04-04,Сбербанк,SBER,29134,3789024448.8,161.37,160.7,163.95,163.5,162.43,163.5,23333230,162.39,162.39,163.5,3789024448.8,3789024448.8,3789024448.8,
1013,TQBR,2017-04-05,Сбербанк,SBER,75458,9623815655.2,164.33,163.82,168.45,168.1,166.63,168.1,57753380,166.64,166.64,168.1,9623815655.2,9623815655.2,9623815655.2,
1014,TQBR,2017-04-06,Сбербанк,SBER,30729,4090698387.9,167.54,166.41,168.19,167.49,167.5,167.49,24422020,167.5,167.5,167.49,4090698387.9,4090698387.9,4090698387.9,
1015,TQBR,2017-04-07,Сбербанк,SBER,69604,9744745429.1,166.12,160.71,166.84,161.49,163.14,161.49,59739010,163.12,163.12,161.49,9744745429.1,9744745429.1,9744745429.1,
1016,TQBR,2017-04-10,Сбербанк,SBER,71268,11548278934.7,161.0,154.51,161.39,155.2,156.69,155.2,73718410,156.65,156.65,155.2,11548278934.7,11548278934.7,11548278934.7,
1017,TQBR,2017-04-11,Сбербанк,SBER,58816,8379332854.4,155.2,154.61,158.59,156.0,157.07,156.0,53342100,157.09,157.09,156.0,8379332854.4,8379332854.4,8379332854.4,
1018,TQBR,2017-04-12,Сбербанк,SBER,56727,8168758811.2,157.0,150.28,157.44,150.28,153.36,150.28,53279800,153.32,153.32,150.28,8168758811.2,8168758811.2,8168758811.2,
1019,TQBR,2017-04-13,Сбербанк,SBER,91006,10616261149.1,151.57,149.7,153.35,152.0,151.62,152.0,70013640,151.63,151.63,152.0,10616261149.1,10616261149.1,10616261149.1,
1020,TQBR,2017-04-14,Сбербанк,SBER,34833,3772556350.9,150.42,148.6,152.25,149.24,150.35,149.24,25092420,150.35,150.35,149.24,3772556350.9,3772556350.9,3772556350.9,
1021,TQBR,2017-04-17,Сбербанк,SBER,69295,7312223641.2,149.44,147.62,154.2,153.99,151.15,153.99,48418090,151.02,151.02,153.99,7312223641.2,7312223641.2,7312223641.2,
1022,TQBR,2017-04-18,Сбербанк,SBER,66822,9373104156.1,154.44,152.15,155.59,153.4,153.96,153.4,60882590,153.95,153.95,153.4,9373104156.1,9373104156.1,9373104156.1,
1023,TQBR,2017-04-19,Сбербанк,SBER,50346,6006368511.9,153.18,152.36,155.38,153.6,154.17,153.6,38955390,154.19,154.19,153.6,6006368511.9,6006368511.9,6006368511.9,
1024,TQBR,2017-04-20,Сбербанк,SBER,70691,9967956368.9,153.0,152.26,158.4,158.21,155.43,158.21,64127430,155.44,155.44,158.21,9967956368.9,9967956368.9,9967956368.9,
1025,TQBR,2017-04-21,Сбербанк,SBER,66400,9113848242.0,158.74,157.8,160.3,159.59,159.36,159.59,57187090,159.37,159.37,159.59,9113848242.0,9113848242.0,9113848242.0,
1026,TQBR,2017-04-24,Сбербанк,SBER,51252,7795803533.7,161.09,161.0,163.43,162.5,162.29,162.5,48021380,162.34,162.34,162.5,7795803533.7,7795803533.7,7795803533.7,
1027,TQBR,2017-04-25,Сбербанк,SBER,40417,6588171646.1,163.0,161.31,163.53,162.55,162.54,162.55,40534410,162.53,162.53,162.55,6588171646.1,6588171646.1,6588171646.1,
1028,TQBR,2017-04-26,Сбербанк,SBER,47580,8068611971.9,163.08,161.7,165.8,165.05,163.8,165.05,49259630,163.8,163.8,165.05,8068611971.9,8068611971.9,8068611971.9,
1029,TQBR,2017-04-27,Сбербанк,SBER,42083,7193390744.4,164.99,163.27,165.79,164.69,164.56,164.69,43712420,164.56,164.56,164.69,7193390744.4,7193390744.4,7193390744.4,
1030,TQBR,2017-04-28,Сбербанк,SBER,36495,6771043231.3,165.5,163.91,166.0,165.2,165.15,165.2,40999710,165.15,165.15,165.2,6771043231.3,6771043231.3,6771043231.3,
1031,TQBR,2017-05-02,Сбербанк,SBER,50515,7109603271.5,166.0,165.01,168.34,166.64,167.28,166.64,42498180,167.29,167.29,166.64,7109603271.5,7109603271.5,7109603271.5,
1032,TQBR,2017-05-03,Сбербанк,SBER,37199,5532940128.1,166.3,163.63,166.5,164.71,164.82,164.71,33570350,164.82,164.82,164.71,5532940128.1,5532940128.1,5532940128.1,
1033,TQBR,2017-05-04,Сбербанк,SBER,37937,6238052591.8,164.62,163.78,167.4,165.5,165.8,165.5,37623080,165.8,165.8,165.5,6238052591.8,6238052591.8,6238052591.8,
1034,TQBR,2017-05-05,Сбербанк,SBER,40455,5861269525.6,164.22,164.0,166.6,165.8,165.14,165.8,35495540,165.13,165.13,165.8,5861269525.6,5861269525.6,5861269525.6,
1035,TQBR,2017-05-10,Сбербанк,SBER,50544,7853777784.0,167.0,166.41,170.8,170.8,168.98,170.8,46474510,168.99,168.99,170.8,7853777784.0,7853777784.0,7853777784.0,
1036,TQBR,2017-05-11,Сбербанк,SBER,59066,9667508132.2,171.0,168.84,172.39,169.97,170.82,169.97,56593530,170.82,170.82,169.97,9667508132.2,9667508132.2,9667508132.2,
1037,TQBR,2017-05-12,Сбербанк,SBER,40199,6286902322.8,169.75,166.85,170.43,167.7,168.3,167.7,37355540,168.3,168.3,167.7,6286902322.8,6286902322.8,6286902322.8,
1038,TQBR,2017-05-15,Сбербанк,SBER,46543,8000111823.7,168.5,167.89,171.68,171.35,169.86,171.35,47099400,169.86,169.86,171.35,8000111823.7,8000111823.7,8000111823.7,
1039,TQBR,2017-05-16,Сбербанк,SBER,36652,6359705115.8,170.97,169.98,172.0,170.66,170.93,170.66,37205990,170.93,170.93,170.66,6359705115.8,6359705115.8,6359705115.8,
1040,TQBR,2017-05-17,Сбербанк,SBER,43258,5972642510.9,169.8,168.17,170.63,169.24,169.59,169.24,35218260,169.59,169.59,169.24,5972642510.9,5972642510.9,5972642510.9,
1041,TQBR,2017-05-18,Сбербанк,SBER,57186,9558033922.9,168.41,164.7,169.17,166.5,166.27,166.5,57482410,166.28,166.28,166.5,9558033922.9,9558033922.9,9558033922.9,
1042,TQBR,2017-05-19,Сбербанк,SBER,37583,6132186211.4,167.48,165.71,170.08,168.87,167.76,168.87,36552330,167.76,167.76,168.87,6132186211.4,6132186211.4,6132186211.4,
1043,TQBR,2017-05-22,Сбербанк,SBER,37090,5002659619.9,170.5,167.14,170.5,168.03,168.56,168.03,29679120,168.56,168.56,168.03,5002659619.9,5002659619.9,5002659619.9,
1044,TQBR,2017-05-23,Сбербанк,SBER,42657,6593755611.6,167.87,165.4,168.3,166.31,166.92,166.31,39501140,166.93,166.93,166.31,6593755611.6,6593755611.6,6593755611.6,
1045,TQBR,2017-05-24,Сбербанк,SBER,51595,7755908057.5,166.8,162.51,168.48,165.7,165.4,165.7,46891970,165.4,165.4,165.7,7755908057.5,7755908057.5,7755908057.5,
1046,TQBR,2017-05-25,Сбербанк,SBER,42578,5674501383.3,166.5,163.53,166.95,164.05,165.08,164.05,34373440,165.08,165.08,164.05,5674501383.3,5674501383.3,5674501383.3,
1047,TQBR,2017-05-26,Сбербанк,SBER,62435,7439429996.2,163.8,160.62,163.8,160.7,161.51,160.7,46062750,161.51,161.51,160.7,7439429996.2,7439429996.2,7439429996.2,
1048,TQBR,2017-05-29,Сбербанк,SBER,38369,4678437609.3,161.0,160.69,164.22,163.9,162.78,163.9,28741460,162.78,162.78,163.9,4678437609.3,4678437609.3,4678437609.3,
1049,TQBR,2017-05-30,Сбербанк,SBER,27191,3676741724.7,163.15,161.17,163.45,161.64,162.17,161.64,22672890,162.16,162.16,161.64,3676741724.7,3676741724.7,3676741724.7,
1050,TQBR,2017-05-31,Сбербанк,SBER,71923,11701550678.4,161.6,155.03,161.6,155.93,157.35,155.93,74365770,157.35,157.35,155.93,11701550678.4,11701550678.4,11701550678.4,
1051,TQBR,2017-06-01,Сбербанк,SBER,48187,7814012596.7,156.4,152.72,156.76,153.0,154.45,153.0,50590080,154.46,154.46,153.0,7814012596.7,7814012596.7,7814012596.7,
1052,TQBR,2017-06-02,Сбербанк,SBER,68907,10112574850.5,153.0,151.62,157.14,157.14,154.58,157.14,65420920,154.58,154.58,157.14,10112574850.5,10112574850.5,10112574850.5,
1053,TQBR,2017-06-05,Сбербанк,SBER,54902,7623722591.3,157.1,154.43,158.89,154.7,156.88,154.7,48595070,156.88,156.88,154.7,7623722591.3,7623722591.3,7623722591.3,
1054,TQBR,2017-06-06,Сбербанк,SBER,39384,5331165014.9,154.49,152.11,156.0,152.8,153.75,152.8,34673910,153.75,153.75,152.8,5331165014.9,5331165014.9,5331165014.9,
1055,TQBR,2017-06-07,Сбербанк,SBER,49626,6710167151.8,153.3,151.75,155.11,152.82,153.68,152.82,43663590,153.68,153.68,152.82,6710167151.8,6710167151.8,6710167151.8,
1056,TQBR,2017-06-08,Сбербанк,SBER,67491,10234476574.8,153.16,148.25,153.43,151.93,150.51,151.93,67991950,150.52,150.52,151.93,10234476574.8,10234476574.8,10234476574.8,
1057,TQBR,2017-06-09,Сбербанк,SBER,44364,6868686564.2,151.41,150.12,153.75,150.13,151.58,150.13,45312560,151.58,151.58,150.13,6868686564.2,6868686564.2,6868686564.2,
1058,TQBR,2017-06-13,Сбербанк,SBER,53879,7800680365.8,145.35,145.0,147.3,146.0,146.11,146.0,53389650,146.11,146.11,146.0,7800680365.8,7800680365.8,7800680365.8,
1059,TQBR,2017-06-14,Сбербанк,SBER,56367,8399759584.7,145.65,142.81,145.65,143.0,144.26,143.0,58225630,144.26,144.26,143.0,8399759584.7,8399759584.7,8399759584.7,
1060,TQBR,2017-06-15,Сбербанк,SBER,131083,25298287188.4,141.94,136.2,142.21,139.0,138.0,139.0,183326250,138.0,138.0,139.0,25298287188.4,25298287188.4,25298287188.4,
1061,TQBR,2017-06-16,Сбербанк,SBER,80773,11234952215.4,139.65,139.02,142.8,141.63,140.98,141.63,79690200,140.98,140.98,141.63,11234952215.4,11234952215.4,11234952215.4,
1062,TQBR,2017-06-19,Сбербанк,SBER,59645,7954274311.3,142.5,141.8,145.15,145.0,143.96,145.0,55251940,143.96,143.96,145.0,7954274311.3,7954274311.3,7954274311.3,
1063,TQBR,2017-06-20,Сбербанк,SBER,62074,8611404258.6,145.2,143.5,147.1,144.9,145.98,144.9,58990950,145.98,145.98,144.9,8611404258.6,8611404258.6,8611404258.6,
1064,TQBR,2017-06-21,Сбербанк,SBER,58810,6907295034.7,144.16,142.77,144.99,143.49,143.79,143.49,48036300,143.79,143.79,143.49,6907295034.7,6907295034.7,6907295034.7,
1065,TQBR,2017-06-22,Сбербанк,SBER,51610,7843783759.4,142.39,141.78,145.69,144.25,144.29,144.25,54360770,144.29,144.29,144.25,7843783759.4,7843783759.4,7843783759.4,
1066,TQBR,2017-06-23,Сбербанк,SBER,41523,6126589053.9,144.4,143.62,146.0,144.1,144.72,144.1,42333900,144.72,144.72,144.1,6126589053.9,6126589053.9,6126589053.9,
1067,TQBR,2017-06-26,Сбербанк,SBER,47476,6705611153.0,144.85,143.81,146.49,144.49,145.17,144.49,46189970,145.17,145.17,144.49,6705611153.0,6705611153.0,6705611153.0,
1068,TQBR,2017-06-27,Сбербанк,SBER,59289,7436593075.2,144.05,143.4,147.2,147.1,145.61,147.1,51070850,145.61,145.61,147.1,7436593075.2,7436593075.2,7436593075.2,
1069,TQBR,2017-06-28,Сбербанк,SBER,48396,6695923001.6,146.2,144.71,146.45,145.5,145.64,145.5,45975150,145.64,145.64,145.5,6695923001.6,6695923001.6,6695923001.6,
1070,TQBR,2017-06-29,Сбербанк,SBER,49223,7089870660.9,146.51,143.2,146.83,143.8,145.26,143.8,48806780,145.26,145.26,143.8,7089870660.9,7089870660.9,7089870660.9,
1071,TQBR,2017-06-30,Сбербанк,SBER,60454,9782692507.9,143.2,142.88,146.73,145.59,145.55,145.59,67210520,145.55,145.55,145.59,9782692507.9,9782692507.9,9782692507.9,
1072,TQBR,2017-07-03,Сбербанк,SBER,45989,5655804978.8,146.65,146.22,148.3,147.5,147.25,147.5,38410910,147.24,147.24,147.5,5655804978.8,5655804978.8,5655804978.8,
1073,TQBR,2017-07-04,Сбербанк,SBER,41285,5979632355.9,147.5,147.11,149.8,149.39,148.88,149.39,40165050,148.88,148.88,149.39,5979632355.9,5979632355.9,5979632355.9,
1074,TQBR,2017-07-05,Сбербанк,SBER,52855,7176145870.6,149.39,147.89,149.79,148.96,148.91,148.96,48191260,148.91,148.91,148.96,7176145870.6,7176145870.6,7176145870.6,
1075,TQBR,2017-07-06,Сбербанк,SBER,56618,7747127175.5,149.2,148.9,151.03,150.35,150.23,150.35,51568300,150.23,150.23,150.35,7747127175.5,7747127175.5,7747127175.5,
1076,TQBR,2017-07-07,Сбербанк,SBER,50382,8634577444.2,149.65,149.06,152.5,152.16,151.04,152.16,57150370,151.09,151.09,152.16,8634577444.2,8634577444.2,8634577444.2,
1077,TQBR,2017-07-10,Сбербанк,SBER,56530,9810656700.2,152.48,152.36,155.34,155.0,154.19,155.0,63627110,154.19,154.19,155.0,9810656700.2,9810656700.2,9810656700.2,
1078,TQBR,2017-07-11,Сбербанк,SBER,44739,8930678023.5,155.55,154.95,157.0,156.91,156.05,156.91,57224430,156.06,156.06,156.91,8930678023.5,8930678023.5,8930678023.5,
1079,TQBR,2017-07-12,Сбербанк,SBER,67333,11246061319.3,157.53,157.5,160.99,160.85,159.68,160.85,70426950,159.68,159.68,160.85,11246061319.3,11246061319.3,11246061319.3,
1080,TQBR,2017-07-13,Сбербанк,SBER,69090,11501665989.3,161.46,158.34,162.62,159.94,160.18,159.94,71818670,160.15,160.15,159.94,11501665989.3,11501665989.3,11501665989.3,
1081,TQBR,2017-07-14,Сбербанк,SBER,43795,7029017854.2,159.9,159.43,162.26,161.4,161.22,161.4,43599590,161.22,161.22,161.4,7029017854.2,7029017854.2,7029017854.2,
1082,TQBR,2017-07-17,Сбербанк,SBER,44158,6484399938.7,161.8,159.82,163.1,161.98,161.2,161.98,40217710,161.23,161.23,161.98,6484399938.7,6484399938.7,6484399938.7,
1083,TQBR,2017-07-18,Сбербанк,SBER,38809,5899017037.7,162.0,160.88,162.99,161.7,161.75,161.7,36470090,161.75,161.75,161.7,5899017037.7,5899017037.7,5899017037.7,
1084,TQBR,2017-07-19,Сбербанк,SBER,55401,9184589048.0,161.3,160.53,164.34,164.34,162.65,164.34,56474420,162.63,162.63,164.34,9184589048.0,9184589048.0,9184589048.0,
1085,TQBR,2017-07-20,Сбербанк,SBER,39983,6885473178.6,164.06,163.47,164.91,163.93,164.16,163.93,41944460,164.16,164.16,163.93,6885473178.6,6885473178.6,6885473178.6,
1086,TQBR,2017-07-21,Сбербанк,SBER,37606,5698252930.7,163.99,161.72,163.99,162.1,162.7,162.1,35022910,162.7,162.7,162.1,5698252930.7,5698252930.7,5698252930.7,
1087,TQBR,2017-07-24,Сбербанк,SBER,53662,9238717282.1,161.21,158.6,162.33,161.33,160.69,161.33,57495790,160.69,160.69,161.33,9238717282.1,9238717282.1,9238717282.1,
1088,TQBR,2017-07-25,Сбербанк,SBER,45241,6948155291.2,161.66,159.92,162.3,160.22,160.79,160.22,43210700,160.8,160.8,160.22,6948155291.2,6948155291.2,6948155291.2,
1089,TQBR,2017-07-26,Сбербанк,SBER,41825,6873477732.4,160.71,160.12,162.31,161.55,161.3,161.55,42613080,161.3,161.3,161.55,6873477732.4,6873477732.4,6873477732.4,
1090,TQBR,2017-07-27,Сбербанк,SBER,62568,9084783029.6,162.41,162.4,166.0,166.0,164.14,166.0,55346350,164.14,164.14,166.0,9084783029.6,9084783029.6,9084783029.6,
1091,TQBR,2017-07-28,Сбербанк,SBER,52116,8239426338.6,165.37,163.15,165.75,165.4,164.35,165.4,50132670,164.35,164.35,165.4,8239426338.6,8239426338.6,8239426338.6,
1092,TQBR,2017-07-31,Сбербанк,SBER,54812,9216446332.4,165.53,163.88,167.35,164.53,165.14,164.53,55781520,165.22,165.22,164.53,9216446332.4,9216446332.4,9216446332.4,
1093,TQBR,2017-08-01,Сбербанк,SBER,56432,9250912286.6,165.5,165.3,168.0,166.31,167.12,166.31,55355180,167.12,167.12,166.31,9250912286.6,9250912286.6,9250912286.6,
1094,TQBR,2017-08-02,Сбербанк,SBER,61223,9333571917.6,166.6,166.54,169.94,169.9,168.65,169.9,55341010,168.66,168.66,169.9,9333571917.6,9333571917.6,9333571917.6,
1095,TQBR,2017-08-03,Сбербанк,SBER,51617,9574768188.3,170.0,169.17,170.98,170.0,170.01,170.0,56318760,170.01,170.01,170.0,9574768188.3,9574768188.3,9574768188.3,
