,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
59,TQBR,2019-03-29,МосБиржа,MOEX,16255,744344267.8,90.72,90.64,91.66,91.3,91.18,91.3,8163140,91.18,91.18,91.3,744344267.8,744344267.8,744344267.8,
60,TQBR,2019-04-01,МосБиржа,MOEX,12431,553022999.2,91.58,91.42,92.46,92.34,92.13,92.34,6002850,92.13,92.13,92.34,553022999.2,553022999.2,553022999.2,
61,TQBR,2019-04-02,МосБиржа,MOEX,9391,457681054.1,92.39,92.03,92.95,92.14,92.57,92.14,4944180,92.57,92.57,92.14,457681054.1,457681054.1,457681054.1,
62,TQBR,2019-04-03,МосБиржа,MOEX,20865,871739837.2,92.03,90.71,92.8,90.77,91.38,90.77,9538690,91.39,91.39,90.77,871739837.2,871739837.2,871739837.2,
63,TQBR,2019-04-04,МосБиржа,MOEX,11656,389381464.6,91.03,90.55,91.5,91.27,91.08,91.27,4275170,91.08,91.08,91.27,389381464.6,389381464.6,389381464.6,
64,TQBR,2019-04-05,МосБиржа,MOEX,9016,392464707.1,91.21,90.97,92.0,91.02,91.46,91.02,4290360,91.48,91.48,91.02,392464707.1,392464707.1,392464707.1,
65,TQBR,2019-04-08,МосБиржа,MOEX,11214,693276598.4,91.38,90.86,91.55,91.0,91.15,91.0,7605620,91.15,91.15,91.0,693276598.4,693276598.4,693276598.4,
66,TQBR,2019-04-09,МосБиржа,MOEX,13113,840217447.8,91.0,90.8,91.43,91.04,91.08,91.04,9225520,91.08,91.08,91.04,840217447.8,840217447.8,840217447.8,
67,TQBR,2019-04-10,МосБиржа,MOEX,28119,1514863379.5,91.26,91.14,93.8,93.11,92.75,93.11,16333090,92.75,92.75,93.11,1514863379.5,1514863379.5,1514863379.5,
68,TQBR,2019-04-11,МосБиржа,MOEX,18152,777447386.2,93.15,91.5,93.37,91.5,92.23,91.5,8429550,92.23,92.23,91.5,777447386.2,777447386.2,777447386.2,
69,TQBR,2019-04-12,МосБиржа,MOEX,12574,595050056.5,91.73,91.22,92.18,91.4,91.72,91.4,6487920,91.72,91.72,91.4,595050056.5,595050056.5,595050056.5,
70,TQBR,2019-04-15,МосБиржа,MOEX,12928,676209388.1,91.5,91.25,91.9,91.46,91.5,91.46,7389940,91.5,91.5,91.46,676209388.1,676209388.1,676209388.1,
71,TQBR,2019-04-16,МосБиржа,MOEX,25973,1003626229.9,91.8,90.86,92.05,91.05,91.29,91.05,10993420,91.29,91.29,91.05,1003626229.9,1003626229.9,1003626229.9,
72,TQBR,2019-04-17,МосБиржа,MOEX,14086,714445870.2,91.35,90.71,91.58,91.2,91.04,91.2,7847250,91.04,91.04,91.2,714445870.2,714445870.2,714445870.2,
73,TQBR,2019-04-18,МосБиржа,MOEX,7387,323076709.1,91.01,90.81,91.47,91.25,91.17,91.25,3543620,91.17,91.17,91.25,323076709.1,323076709.1,323076709.1,
74,TQBR,2019-04-19,МосБиржа,MOEX,9938,397113382.7,91.18,91.1,92.0,91.6,91.66,91.6,4332600,91.66,91.66,91.6,397113382.7,397113382.7,397113382.7,
75,TQBR,2019-04-22,МосБиржа,MOEX,23021,450601644.3,92.0,91.71,92.4,92.19,92.07,92.19,4893970,92.07,92.07,92.19,450601644.3,450601644.3,450601644.3,
76,TQBR,2019-04-23,МосБиржа,MOEX,35576,715148532.4,92.4,91.43,92.7,91.5,91.98,91.5,7775360,91.98,91.98,91.5,715148532.4,715148532.4,715148532.4,
77,TQBR,2019-04-24,МосБиржа,MOEX,12806,559468381.8,91.59,91.11,91.59,91.32,91.27,91.32,6129800,91.27,91.27,91.32,559468381.8,559468381.8,559468381.8,
78,TQBR,2019-04-25,МосБиржа,MOEX,20419,762438719.1,91.33,90.7,91.54,90.7,90.98,90.7,8380260,90.98,90.98,90.7,762438719.1,762438719.1,762438719.1,
79,TQBR,2019-04-26,МосБиржа,MOEX,20672,748879657.0,90.7,90.17,91.21,90.99,90.55,90.99,8270420,90.55,90.55,90.99,748879657.0,748879657.0,748879657.0,
80,TQBR,2019-04-29,МосБиржа,MOEX,17780,1074738898.4,91.1,91.05,92.4,91.68,91.95,91.68,11688710,91.95,91.95,91.68,1074738898.4,1074738898.4,1074738898.4,
81,TQBR,2019-04-30,МосБиржа,MOEX,38839,1828872474.7,91.0,89.88,91.05,91.05,90.57,91.05,20192260,90.57,90.57,91.05,1828872474.7,1828872474.7,1828872474.7,
82,TQBR,2019-05-02,МосБиржа,MOEX,14156,692480096.9,90.78,90.7,91.32,90.8,90.92,90.8,7616420,90.92,90.92,90.8,692480096.9,692480096.9,692480096.9,
